"DT_RUN","LB_EVENT","TS_START","TS_END","NB_ROW"
"2021-01-08",AGG_MATCHs_UPDATES,"2021-01-08 13:00:00","2021-01-08 13:00:00",0
"2021-01-08",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-08 06:00:00","2021-01-08 06:00:00",0
"2021-01-09",AGG_MATCHs_UPDATES,"2021-01-09 13:00:00","2021-01-09 13:00:00",0
"2021-01-09",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-09 06:00:00","2021-01-09 06:00:00",0
"2021-01-10",AGG_MATCHs_UPDATES,"2021-01-10 13:00:00","2021-01-10 13:00:01",0
"2021-01-10",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-10 06:00:01","2021-01-10 06:00:01",0
"2021-01-11",AGG_MATCHs_UPDATES,"2021-01-11 13:00:00","2021-01-11 13:00:01",0
"2021-01-11",DIM_JOUEUR_UPDATES,"2021-01-11 00:20:00","2021-01-11 00:20:02",0
"2021-01-11",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-11 06:00:00","2021-01-11 06:00:01",0
"2021-01-12",AGG_MATCHs_UPDATES,"2021-01-12 13:00:00","2021-01-12 13:00:00",0
"2021-01-12",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-12 06:00:01","2021-01-12 06:00:01",0
"2021-01-13",AGG_MATCHs_UPDATES,"2021-01-13 13:00:00","2021-01-13 13:00:00",0
"2021-01-13",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-13 06:00:00","2021-01-13 06:00:00",0
"2021-01-14",AGG_MATCHs_UPDATES,"2021-01-14 13:00:00","2021-01-14 13:00:00",0
"2021-01-14",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-14 06:00:00","2021-01-14 06:00:00",0
"2021-01-15",AGG_MATCHs_UPDATES,"2021-01-15 13:00:00","2021-01-15 13:00:00",0
"2021-01-15",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-15 06:00:00","2021-01-15 06:00:00",0
"2021-01-16",AGG_MATCHs_UPDATES,"2021-01-16 13:00:00","2021-01-16 13:00:00",0
"2021-01-16",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-16 06:00:00","2021-01-16 06:00:00",0
"2021-01-17",AGG_MATCHs_UPDATES,"2021-01-17 13:00:00","2021-01-17 13:00:00",0
"2021-01-17",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-17 06:00:00","2021-01-17 06:00:00",0
"2021-01-18",AGG_MATCHs_UPDATES,"2021-01-18 13:00:00","2021-01-18 13:00:00",0
"2021-01-18",DIM_JOUEUR_UPDATES,"2021-01-18 00:20:00","2021-01-18 00:20:01",0
"2021-01-18",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-18 06:00:00","2021-01-18 06:00:00",0
"2021-01-19",AGG_MATCHs_UPDATES,"2021-01-19 13:00:00","2021-01-19 13:00:00",0
"2021-01-19",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-19 06:00:00","2021-01-19 06:00:00",0
"2021-01-20",AGG_MATCHs_UPDATES,"2021-01-20 13:00:00","2021-01-20 13:00:00",0
"2021-01-20",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-20 06:00:00","2021-01-20 06:00:00",0
"2021-01-21",AGG_MATCHs_UPDATES,"2021-01-21 13:00:00","2021-01-21 13:00:00",0
"2021-01-21",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-21 06:00:00","2021-01-21 06:00:00",0
"2021-01-22",AGG_MATCHs_UPDATES,"2021-01-22 13:00:00","2021-01-22 13:00:00",0
"2021-01-22",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-22 06:00:00","2021-01-22 06:00:00",0
"2021-01-23",AGG_MATCHs_UPDATES,"2021-01-23 13:00:00","2021-01-23 13:00:00",0
"2021-01-23",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-23 06:00:00","2021-01-23 06:00:00",0
"2021-01-24",AGG_MATCHs_UPDATES,"2021-01-24 13:00:00","2021-01-24 13:00:00",0
"2021-01-24",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-24 06:00:00","2021-01-24 06:00:00",0
"2021-01-25",AGG_MATCHs_UPDATES,"2021-01-25 13:00:00","2021-01-25 13:00:00",0
"2021-01-25",DIM_JOUEUR_UPDATES,"2021-01-25 00:20:00","2021-01-25 00:20:01",0
"2021-01-25",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-25 06:00:00","2021-01-25 06:00:00",0
"2021-01-26",AGG_MATCHs_UPDATES,"2021-01-26 13:00:00","2021-01-26 13:00:00",0
"2021-01-26",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-26 06:00:00","2021-01-26 06:00:00",0
"2021-01-27",AGG_MATCHs_UPDATES,"2021-01-27 13:00:00","2021-01-27 13:00:00",0
"2021-01-27",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-27 06:00:00","2021-01-27 06:00:00",0
"2021-01-28",AGG_MATCHs_UPDATES,"2021-01-28 13:00:00","2021-01-28 13:00:00",0
"2021-01-28",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-28 06:00:00","2021-01-28 06:00:00",0
"2021-01-29",AGG_MATCHs_UPDATES,"2021-01-29 13:00:00","2021-01-29 13:00:00",0
"2021-01-29",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-29 06:00:00","2021-01-29 06:00:00",0
"2021-01-30",AGG_MATCHs_UPDATES,"2021-01-30 13:00:00","2021-01-30 13:00:00",0
"2021-01-30",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-30 06:00:00","2021-01-30 06:00:00",0
"2021-01-31",AGG_MATCHs_UPDATES,"2021-01-31 13:00:01","2021-01-31 13:00:01",0
"2021-01-31",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-01-31 06:00:01","2021-01-31 06:00:01",0
"2021-02-01",AGG_MATCHs_UPDATES,"2021-02-01 13:00:00","2021-02-01 13:00:00",0
"2021-02-01",DIM_JOUEUR_UPDATES,"2021-02-01 00:20:00","2021-02-01 00:20:01",0
"2021-02-01",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-01 06:00:00","2021-02-01 06:00:00",0
"2021-02-02",AGG_MATCHs_UPDATES,"2021-02-02 13:00:00","2021-02-02 13:00:00",0
"2021-02-02",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-02 06:00:00","2021-02-02 06:00:00",0
"2021-02-03",AGG_MATCHs_UPDATES,"2021-02-03 13:00:00","2021-02-03 13:00:00",0
"2021-02-03",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-03 06:00:00","2021-02-03 06:00:00",0
"2021-02-04",PY_AGG_MATCH_GARDIEN,"2021-02-04 22:54:01","2021-02-04 22:54:20",9
"2021-02-04",PY_AGG_MATCH_JOUEUR,"2021-02-04 22:52:27","2021-02-04 22:52:58",52
"2021-02-04",PY_DIM_JOUEUR,"2021-02-04 22:31:49","2021-02-04 22:37:23",0
"2021-02-04",PY_DIM_MATCH,"2021-02-04 22:51:25","2021-02-04 22:52:15",2
"2021-02-04",PY_DIM_SAISON,"2021-02-04 22:31:48","2021-02-04 22:31:49",0
"2021-02-04",PY_EXECUTION_PLAN,"2021-02-04 22:31:47","2021-02-04 22:54:24",0
"2021-02-04",PY_PUSH_TO_PROD,"2021-02-04 22:54:20","2021-02-04 22:54:24",0
"2021-02-05",AGG_MATCHs_UPDATES,"2021-02-05 13:00:00","2021-02-05 13:00:00",0
"2021-02-05",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-05 06:00:00","2021-02-05 06:00:00",0
"2021-02-05",PY_AGG_MATCH_GARDIEN,"2021-02-05 22:23:40","2021-02-05 22:24:37",12
"2021-02-05",PY_AGG_MATCH_JOUEUR,"2021-02-05 22:22:40","2021-02-05 22:23:39",81
"2021-02-05",PY_DIM_JOUEUR,"2021-02-05 21:47:02","2021-02-05 21:53:27",0
"2021-02-05",PY_DIM_MATCH,"2021-02-05 21:53:28","2021-02-05 21:55:30",3
"2021-02-05",PY_DIM_SAISON,"2021-02-05 21:47:00","2021-02-05 21:47:01",0
"2021-02-05",PY_EXECUTION_PLAN,"2021-02-05 21:46:59","2021-02-05 22:27:40",0
"2021-02-05",PY_FCT_MATCH,"2021-02-05 21:55:32","2021-02-05 22:27:38",406
"2021-02-05",PY_PUSH_TO_PROD,"2021-02-05 22:27:38","2021-02-05 22:27:40",0
"2021-02-06",AGG_MATCHs_UPDATES,"2021-02-06 13:00:00","2021-02-06 13:00:00",0
"2021-02-06",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-06 06:00:00","2021-02-06 06:00:00",0
"2021-02-06",PY_AGG_MATCH_GARDIEN,"2021-02-06 22:24:19","2021-02-06 22:24:42",4
"2021-02-06",PY_AGG_MATCH_JOUEUR,"2021-02-06 22:23:51","2021-02-06 22:24:19",27
"2021-02-06",PY_DIM_JOUEUR,"2021-02-06 22:17:36","2021-02-06 22:22:11",0
"2021-02-06",PY_DIM_MATCH,"2021-02-06 22:22:11","2021-02-06 22:23:49",1
"2021-02-06",PY_DIM_SAISON,"2021-02-06 22:17:35","2021-02-06 22:17:35",0
"2021-02-06",PY_EXECUTION_PLAN,"2021-02-06 22:17:34","2021-02-06 22:25:36",0
"2021-02-06",PY_FCT_MATCH,"2021-02-06 22:25:15","2021-02-06 22:25:36",0
"2021-02-06",PY_PUSH_TO_PROD,"2021-02-06 22:25:36","2021-02-06 22:25:36",0
"2021-02-07",AGG_MATCH,"2021-02-07 13:18:22","2021-02-07 13:18:25",0
"2021-02-07",AGG_MATCHs_UPDATES,"2021-02-07 13:00:00",,0
"2021-02-07",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-07 06:00:00","2021-02-07 06:00:00",0
"2021-02-07",PY_AGG_MATCH_GARDIEN,"2021-02-07 22:04:04","2021-02-07 22:04:29",4
"2021-02-07",PY_AGG_MATCH_JOUEUR,"2021-02-07 22:03:36","2021-02-07 22:04:03",26
"2021-02-07",PY_DIM_JOUEUR,"2021-02-07 21:56:50","2021-02-07 22:01:49",0
"2021-02-07",PY_DIM_MATCH,"2021-02-07 22:01:50","2021-02-07 22:03:34",1
"2021-02-07",PY_DIM_SAISON,"2021-02-07 21:56:50","2021-02-07 21:56:50",0
"2021-02-07",PY_EXECUTION_PLAN,"2021-02-07 21:56:49",,0
"2021-02-08",AGG_MATCH,"2021-02-08 01:00:00","2021-02-08 01:00:02",0
"2021-02-08",AGG_MATCHs_UPDATES,"2021-02-08 13:00:00",,0
"2021-02-08",DIM_JOUEUR_UPDATES,"2021-02-08 00:20:00","2021-02-08 00:20:01",0
"2021-02-08",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-08 06:00:00","2021-02-08 06:00:00",0
"2021-02-09",AGG_MATCH_DAILY,"2021-02-09 01:00:00","2021-02-09 01:00:00",0
"2021-02-09",AGG_MATCHs_UPDATES,"2021-02-09 13:00:00",,0
"2021-02-09",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-09 06:00:00","2021-02-09 06:00:00",0
"2021-02-10",AGG_MATCH_DAILY,"2021-02-10 01:00:00","2021-02-10 01:00:00",0
"2021-02-10",AGG_MATCHs_UPDATES,"2021-02-10 13:00:00",,0
"2021-02-10",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-10 06:00:00","2021-02-10 06:00:00",0
"2021-02-11",AGG_MATCH_DAILY,"2021-02-11 01:00:00","2021-02-11 01:00:00",0
"2021-02-11",AGG_MATCHs_UPDATES,"2021-02-11 13:00:00",,0
"2021-02-11",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-11 06:00:00","2021-02-11 06:00:00",0
"2021-02-11",PY_AGG_MATCH_GARDIEN,"2021-02-11 22:07:40","2021-02-11 22:08:27",4
"2021-02-11",PY_AGG_MATCH_JOUEUR,"2021-02-11 22:06:23","2021-02-11 22:07:37",27
"2021-02-11",PY_DIM_JOUEUR,"2021-02-11 21:58:58","2021-02-11 22:04:42",3
"2021-02-11",PY_DIM_MATCH,"2021-02-11 22:04:43","2021-02-11 22:06:20",1
"2021-02-11",PY_DIM_SAISON,"2021-02-11 21:58:57","2021-02-11 21:58:58",0
"2021-02-11",PY_EXECUTION_PLAN,"2021-02-11 21:58:56","2021-02-11 22:37:40",0
"2021-02-11",PY_FCT_MATCH,"2021-02-11 22:37:14","2021-02-11 22:37:39",0
"2021-02-11",PY_PUSH_TO_PROD,"2021-02-11 22:37:39","2021-02-11 22:37:39",0
"2021-02-12",AGG_MATCH_DAILY,"2021-02-12 01:00:00","2021-02-12 01:00:01",0
"2021-02-12",AGG_MATCHs_UPDATES,"2021-02-12 13:00:00",,0
"2021-02-12",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-12 06:00:00","2021-02-12 06:00:00",0
"2021-02-12",PY_AGG_MATCH_GARDIEN,"2021-02-12 22:17:11","2021-02-12 22:18:03",12
"2021-02-12",PY_AGG_MATCH_JOUEUR,"2021-02-12 22:15:22","2021-02-12 22:17:10",83
"2021-02-12",PY_DIM_JOUEUR,"2021-02-12 22:09:35","2021-02-12 22:13:45",4
"2021-02-12",PY_DIM_MATCH,"2021-02-12 22:13:46","2021-02-12 22:15:19",3
"2021-02-12",PY_DIM_SAISON,"2021-02-12 22:09:34","2021-02-12 22:09:34",0
"2021-02-12",PY_EXECUTION_PLAN,"2021-02-12 22:09:33","2021-02-12 22:54:09",0
"2021-02-12",PY_FCT_MATCH,"2021-02-12 08:05:04","2021-02-12 08:05:28",143
"2021-02-12",PY_PUSH_TO_PROD,"2021-02-12 22:54:07","2021-02-12 22:54:09",0
"2021-02-13",AGG_MATCH_DAILY,"2021-02-13 01:00:00","2021-02-13 01:00:01",0
"2021-02-13",AGG_MATCHs_UPDATES,"2021-02-13 13:00:00",,0
"2021-02-13",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-13 06:00:00","2021-02-13 06:00:00",0
"2021-02-13",PY_AGG_MATCH_GARDIEN,"2021-02-13 20:13:09","2021-02-13 20:13:36",8
"2021-02-13",PY_AGG_MATCH_JOUEUR,"2021-02-13 20:12:31","2021-02-13 20:13:08",54
"2021-02-13",PY_DIM_JOUEUR,"2021-02-13 20:05:39","2021-02-13 20:10:25",0
"2021-02-13",PY_DIM_MATCH,"2021-02-13 20:10:26","2021-02-13 20:12:14",2
"2021-02-13",PY_DIM_SAISON,"2021-02-13 20:05:38","2021-02-13 20:05:38",0
"2021-02-13",PY_EXECUTION_PLAN,"2021-02-13 20:05:37","2021-02-13 20:43:50",0
"2021-02-13",PY_PUSH_TO_PROD,"2021-02-13 20:43:50","2021-02-13 20:43:50",0
"2021-02-14",AGG_MATCH_DAILY,"2021-02-14 01:00:00","2021-02-14 01:00:01",0
"2021-02-14",AGG_MATCHs_UPDATES,"2021-02-14 13:00:00",,0
"2021-02-14",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-14 06:00:00","2021-02-14 06:00:00",0
"2021-02-15",AGG_MATCH_DAILY,"2021-02-15 01:00:00","2021-02-15 01:00:00",0
"2021-02-15",AGG_MATCHs_UPDATES,"2021-02-15 13:00:00",,0
"2021-02-15",DIM_JOUEUR_UPDATES,"2021-02-15 00:20:00","2021-02-15 00:20:01",0
"2021-02-15",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-15 06:00:00","2021-02-15 06:00:00",0
"2021-02-16",AGG_MATCH_DAILY,"2021-02-16 01:00:00","2021-02-16 01:00:00",0
"2021-02-16",AGG_MATCHs_UPDATES,"2021-02-16 13:00:00",,0
"2021-02-16",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-16 06:00:00","2021-02-16 06:00:00",0
"2021-02-16",PY_AGG_MATCH_GARDIEN,"2021-02-16 22:19:27","2021-02-16 22:19:50",4
"2021-02-16",PY_AGG_MATCH_JOUEUR,"2021-02-16 22:18:54","2021-02-16 22:19:26",28
"2021-02-16",PY_DIM_JOUEUR,"2021-02-16 22:12:52","2021-02-16 22:17:04",0
"2021-02-16",PY_DIM_MATCH,"2021-02-16 22:17:05","2021-02-16 22:18:51",1
"2021-02-16",PY_DIM_SAISON,"2021-02-16 22:12:51","2021-02-16 22:12:51",0
"2021-02-16",PY_EXECUTION_PLAN,"2021-02-16 22:12:50","2021-02-16 22:50:42",0
"2021-02-16",PY_FCT_MATCH,"2021-02-16 22:50:20","2021-02-16 22:50:42",0
"2021-02-16",PY_PUSH_TO_PROD,"2021-02-16 22:50:42","2021-02-16 22:50:42",0
"2021-02-17",AGG_MATCH_DAILY,"2021-02-17 01:00:00","2021-02-17 01:00:01",0
"2021-02-17",AGG_MATCHs_UPDATES,"2021-02-17 13:00:00",,0
"2021-02-17",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-17 06:00:00","2021-02-17 06:00:00",0
"2021-02-18",AGG_MATCH_DAILY,"2021-02-18 01:00:00","2021-02-18 01:00:01",0
"2021-02-18",AGG_MATCHs_UPDATES,"2021-02-18 13:00:00",,0
"2021-02-18",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-18 06:00:00","2021-02-18 06:00:00",0
"2021-02-18",PY_AGG_MATCH_GARDIEN,"2021-02-18 22:01:43","2021-02-18 22:02:16",5
"2021-02-18",PY_AGG_MATCH_JOUEUR,"2021-02-18 22:01:03","2021-02-18 22:01:42",27
"2021-02-18",PY_DIM_JOUEUR,"2021-02-18 21:52:58","2021-02-18 21:59:06",1
"2021-02-18",PY_DIM_MATCH,"2021-02-18 21:59:06","2021-02-18 22:00:59",1
"2021-02-18",PY_DIM_SAISON,"2021-02-18 21:52:56","2021-02-18 21:52:57",0
"2021-02-18",PY_EXECUTION_PLAN,"2021-02-18 21:52:55","2021-02-18 22:37:26",0
"2021-02-18",PY_PUSH_TO_PROD,"2021-02-18 22:37:23","2021-02-18 22:37:26",0
"2021-02-19",AGG_MATCH_DAILY,"2021-02-19 01:00:00","2021-02-19 01:00:01",0
"2021-02-19",AGG_MATCHs_UPDATES,"2021-02-19 13:00:00",,0
"2021-02-19",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-19 06:00:00","2021-02-19 06:00:00",0
"2021-02-19",PY_AGG_MATCH_GARDIEN,"2021-02-19 22:02:27","2021-02-19 22:03:10",13
"2021-02-19",PY_AGG_MATCH_JOUEUR,"2021-02-19 22:01:29","2021-02-19 22:02:26",79
"2021-02-19",PY_DIM_JOUEUR,"2021-02-19 21:53:20","2021-02-19 21:59:12",0
"2021-02-19",PY_DIM_MATCH,"2021-02-19 21:59:12","2021-02-19 22:01:18",3
"2021-02-19",PY_DIM_SAISON,"2021-02-19 21:53:19","2021-02-19 21:53:20",0
"2021-02-19",PY_EXECUTION_PLAN,"2021-02-19 21:53:18","2021-02-19 23:21:52",0
"2021-02-19",PY_FCT_MATCH,"2021-02-19 23:21:02","2021-02-19 23:21:41",469
"2021-02-19",PY_PUSH_TO_PROD,"2021-02-19 23:21:50","2021-02-19 23:21:52",0
"2021-02-20",AGG_MATCH_DAILY,"2021-02-20 01:00:00","2021-02-20 01:00:01",0
"2021-02-20",AGG_MATCHs_UPDATES,"2021-02-20 13:00:00",,0
"2021-02-20",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-20 06:00:00","2021-02-20 06:00:00",0
"2021-02-20",PY_AGG_MATCH_GARDIEN,"2021-02-20 22:51:02","2021-02-20 22:51:28",8
"2021-02-20",PY_AGG_MATCH_JOUEUR,"2021-02-20 22:50:24","2021-02-20 22:51:01",56
"2021-02-20",PY_DIM_JOUEUR,"2021-02-20 22:43:12","2021-02-20 22:48:17",0
"2021-02-20",PY_DIM_MATCH,"2021-02-20 22:48:17","2021-02-20 22:50:05",2
"2021-02-20",PY_DIM_SAISON,"2021-02-20 22:43:12","2021-02-20 22:43:12",0
"2021-02-20",PY_EXECUTION_PLAN,"2021-02-20 22:43:11","2021-02-20 23:24:30",0
"2021-02-20",PY_FCT_MATCH,"2021-02-20 23:24:01","2021-02-20 23:24:28",279
"2021-02-20",PY_PUSH_TO_PROD,"2021-02-20 23:24:28","2021-02-20 23:24:30",0
"2021-02-21",AGG_MATCH_DAILY,"2021-02-21 01:00:00","2021-02-21 01:00:01",0
"2021-02-21",AGG_MATCHs_UPDATES,"2021-02-21 13:00:00",,0
"2021-02-21",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-21 06:00:00","2021-02-21 06:00:00",0
"2021-02-21",PY_AGG_MATCH_GARDIEN,"2021-02-21 22:19:58","2021-02-21 22:20:28",4
"2021-02-21",PY_AGG_MATCH_JOUEUR,"2021-02-21 22:19:11","2021-02-21 22:19:57",28
"2021-02-21",PY_DIM_JOUEUR,"2021-02-21 22:11:39","2021-02-21 22:17:11",0
"2021-02-21",PY_DIM_MATCH,"2021-02-21 22:17:11","2021-02-21 22:18:51",1
"2021-02-21",PY_DIM_SAISON,"2021-02-21 22:11:38","2021-02-21 22:11:39",0
"2021-02-21",PY_EXECUTION_PLAN,"2021-02-21 22:11:37","2021-02-21 22:55:24",0
"2021-02-21",PY_FCT_MATCH,"2021-02-21 22:54:51","2021-02-21 22:55:22",146
"2021-02-21",PY_PUSH_TO_PROD,"2021-02-21 22:55:22","2021-02-21 22:55:23",0
"2021-02-22",AGG_MATCH_DAILY,"2021-02-22 01:00:00","2021-02-22 01:00:01",0
"2021-02-22",AGG_MATCHs_UPDATES,"2021-02-22 13:00:00",,0
"2021-02-22",DIM_JOUEUR_UPDATES,"2021-02-22 00:20:00","2021-02-22 00:20:02",0
"2021-02-22",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-22 06:00:01","2021-02-22 06:00:01",0
"2021-02-23",AGG_MATCH_DAILY,"2021-02-23 01:00:00","2021-02-23 01:00:00",0
"2021-02-23",AGG_MATCHs_UPDATES,"2021-02-23 13:00:00",,0
"2021-02-23",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-23 06:00:00","2021-02-23 06:00:00",0
"2021-02-24",AGG_MATCH_DAILY,"2021-02-24 01:00:00","2021-02-24 01:00:00",0
"2021-02-24",AGG_MATCHs_UPDATES,"2021-02-24 13:00:00",,0
"2021-02-24",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-24 06:00:00","2021-02-24 06:00:00",0
"2021-02-25",AGG_MATCH_DAILY,"2021-02-25 01:00:00","2021-02-25 01:00:01",0
"2021-02-25",AGG_MATCHs_UPDATES,"2021-02-25 13:00:00",,0
"2021-02-25",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-25 06:00:00","2021-02-25 06:00:00",0
"2021-02-25",PY_AGG_MATCH_GARDIEN,"2021-02-25 22:56:15","2021-02-25 22:56:31",4
"2021-02-25",PY_AGG_MATCH_JOUEUR,"2021-02-25 22:56:05","2021-02-25 22:56:15",28
"2021-02-25",PY_DIM_JOUEUR,"2021-02-25 22:50:41","2021-02-25 22:54:33",1
"2021-02-25",PY_DIM_MATCH,"2021-02-25 22:54:33","2021-02-25 22:56:04",1
"2021-02-25",PY_DIM_SAISON,"2021-02-25 22:50:40","2021-02-25 22:50:41",0
"2021-02-25",PY_EXECUTION_PLAN,"2021-02-25 22:50:40","2021-02-25 23:29:30",0
"2021-02-25",PY_FCT_MATCH,"2021-02-25 23:29:08","2021-02-25 23:29:29",156
"2021-02-25",PY_PUSH_TO_PROD,"2021-02-25 23:29:29","2021-02-25 23:29:30",0
"2021-02-26",AGG_MATCH_DAILY,"2021-02-26 01:00:00","2021-02-26 01:00:01",0
"2021-02-26",AGG_MATCHs_UPDATES,"2021-02-26 13:00:00",,0
"2021-02-26",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-26 06:00:00","2021-02-26 06:00:00",0
"2021-02-26",PY_AGG_MATCH_GARDIEN,"2021-02-26 19:13:39","2021-02-26 19:14:47",4
"2021-02-26",PY_AGG_MATCH_JOUEUR,"2021-02-26 19:10:36","2021-02-26 19:13:38",28
"2021-02-26",PY_DIM_JOUEUR,"2021-02-26 18:48:07","2021-02-26 18:58:07",0
"2021-02-26",PY_DIM_MATCH,"2021-02-26 18:58:08","2021-02-26 19:00:52",1
"2021-02-26",PY_DIM_SAISON,"2021-02-26 18:48:06","2021-02-26 18:48:07",0
"2021-02-26",PY_EXECUTION_PLAN,"2021-02-26 18:48:06",,0
"2021-02-26",PY_FCT_MATCH,"2021-02-26 22:50:27",,0
"2021-02-27",AGG_MATCH_DAILY,"2021-02-27 01:00:00","2021-02-27 01:00:00",0
"2021-02-27",AGG_MATCHs_UPDATES,"2021-02-27 13:00:00",,0
"2021-02-27",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-27 06:00:00","2021-02-27 06:00:00",0
"2021-02-28",AGG_MATCH_DAILY,"2021-02-28 01:00:00","2021-02-28 01:00:00",0
"2021-02-28",AGG_MATCHs_UPDATES,"2021-02-28 13:00:00",,0
"2021-02-28",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-02-28 06:00:00","2021-02-28 06:00:00",0
"2021-03-01",PY_FCT_MATCH,"2021-03-01 14:11:56","2021-03-01 14:12:35",583
"2021-03-02",AGG_MATCH_DAILY,"2021-03-02 01:00:00","2021-03-02 01:00:04",0
"2021-03-02",AGG_MATCHs_UPDATES,"2021-03-02 13:00:00",,0
"2021-03-02",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-02 06:00:00","2021-03-02 06:00:00",0
"2021-03-03",AGG_MATCH_DAILY,"2021-03-03 01:00:00","2021-03-03 01:00:01",0
"2021-03-03",AGG_MATCHs_UPDATES,"2021-03-03 13:00:00",,0
"2021-03-03",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-03 06:00:00","2021-03-03 06:00:00",0
"2021-03-04",AGG_MATCH_DAILY,"2021-03-04 01:00:01","2021-03-04 01:00:01",0
"2021-03-04",AGG_MATCHs_UPDATES,"2021-03-04 13:00:00",,0
"2021-03-04",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-04 06:00:01","2021-03-04 06:00:01",0
"2021-03-05",AGG_MATCH_DAILY,"2021-03-05 01:00:00","2021-03-05 01:00:00",0
"2021-03-05",AGG_MATCHs_UPDATES,"2021-03-05 13:00:00",,0
"2021-03-05",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-05 06:00:00","2021-03-05 06:00:00",0
"2021-03-06",AGG_MATCH_DAILY,"2021-03-06 01:00:00","2021-03-06 01:00:00",0
"2021-03-06",AGG_MATCHs_UPDATES,"2021-03-06 13:00:00",,0
"2021-03-06",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-06 06:00:00","2021-03-06 06:00:00",0
"2021-03-06",PY_AGG_MATCH_GARDIEN,"2021-03-06 08:44:50","2021-03-06 08:45:32",5
"2021-03-06",PY_AGG_MATCH_JOUEUR,"2021-03-06 08:43:42","2021-03-06 08:44:48",26
"2021-03-06",PY_DIM_JOUEUR,"2021-03-06 08:35:41","2021-03-06 08:41:11",0
"2021-03-06",PY_DIM_MATCH,"2021-03-06 08:41:11","2021-03-06 08:43:33",1
"2021-03-06",PY_DIM_SAISON,"2021-03-06 08:35:40","2021-03-06 08:35:41",0
"2021-03-06",PY_EXECUTION_PLAN,"2021-03-06 08:35:39","2021-03-06 08:47:44",0
"2021-03-06",PY_FCT_MATCH,"2021-03-06 08:47:16","2021-03-06 08:47:42",133
"2021-03-06",PY_PUSH_TO_PROD,"2021-03-06 08:47:42","2021-03-06 08:47:44",0
"2021-03-07",AGG_MATCH_DAILY,"2021-03-07 01:00:00","2021-03-07 01:00:01",0
"2021-03-07",AGG_MATCHs_UPDATES,"2021-03-07 13:00:00",,0
"2021-03-07",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-03-07 06:00:00","2021-03-07 06:00:00",0
