"CD_COMPETITION","CD_SAISON","CD_JOURNEE","LB_JOURNEE","CD_MATCH","ID_MATCH_LOCAL","DT_MATCH","TS_MATCH","LB_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","LB_SALLE","LB_ARBITRE_1","LB_ARBITRE_2","LB_DELEGUE","NB_SCORE_DOMICILE","NB_SCORE_EXTERIEUR","LB_RESUME_VIDEO_URL","LB_STAT_URL","LB_REPLAY_URL","TS_INSERT","TS_UPDATE"
FR-1-H,FR-1-H_26,FR-1-H_26_35,J11,FR-1-H_26_35_2605,2605,"2014-11-26","2014-11-26 20:00:00",NIMES x AIX,FR_USAMNG_30918,FR_PAUC_13100,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,24,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-11-28/lnh-d1-2014-2015-j11-nimes-aix,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j11/nimes/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_35,J11,FR-1-H_26_35_2606,2606,"2014-11-26","2014-11-26 20:00:00",ISTRES x CESSON-RENNES,FR_IPHB_13806,FR_CRMHB_35510,HALLE POLYVALENTE - ISTRES,JULIE BONAVENTURA,CHARLOTTE BONAVENTURA,GEORGES VICENT,22,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-11-28/lnh-d1-2014-2015-j11-istres-cesson-rennes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j11/istres/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_35,J11,FR-1-H_26_35_2607,2607,"2014-11-26","2014-11-26 20:45:00",MONTPELLIER x TREMBLAY,FR_MHB_34000,FR_TFHB_93290,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,GÉRARD BARO,31,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-11-28/lnh-d1-2014-2015-j11-montpellier-tremblay,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j11/montpellier/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_35,J11,FR-1-H_26_35_2608,2608,"2014-11-26","2014-11-26 20:00:00",SELESTAT x TOULOUSE,FR_SAHB_80262,FR_FTHB_31000,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,DENIS REIBEL,THIERRY DENTZ,THIERRY CARMAUX,22,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-11-28/lnh-d1-2014-2015-j11-selestat-toulouse,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j11/selestat/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2609,2609,"2014-12-03","2014-12-03 20:45:00",PARIS x MONTPELLIER,FR_PSGHB_75016,FR_MHB_34000,SALLE PIERRE DE COUBERTIN - PARIS,STEVANN PICHON,LAURENT REVERET,JEAN LELONG,36,20,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-paris-montpellier,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/paris/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2610,2610,"2014-12-04","2014-12-04 20:45:00",AIX x CHAMBERY,FR_PAUC_13100,FR_CSMBHB_73000,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,CYRIL ROLLAND,26,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-aix-chambery,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/aix/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2611,2611,"2014-12-03","2014-12-03 20:00:00",CESSON-RENNES x CRETEIL,FR_CRMHB_35510,FR_USCHB_94000,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,SAÏD BOUNOUARA,KHALID SAMI,ROBERT DUJARDIN,26,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-cesson-rennes-creteil,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/cesson-rennes/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2612,2612,"2014-12-03","2014-12-03 20:30:00",NANTES x SELESTAT,FR_HBCN_44200,FR_SAHB_80262,H ARENA - NANTES,KARIM GASMI,RAOUF GASMI,JEAN-CLAUDE DENIS,30,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-nantes-selestat,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/nantes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2613,2613,"2014-12-03","2014-12-03 20:00:00",SAINT-RAPHAEL x NIMES,FR_SRVHB_83700,FR_USAMNG_30918,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,MICHEL CAILLET,37,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-saint-raphael-nimes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/saint-raphael/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2614,2614,"2014-12-03","2014-12-03 20:00:00",TOULOUSE x ISTRES,FR_FTHB_31000,FR_IPHB_13806,PALAIS DES SPORTS A. BROUAT - TOULOUSE,OLIVIER BUY,SÉBASTIEN DUCLOS,JEAN-PHILIPPE DUBEDOUT,29,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-toulouse-istres,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/toulouse/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_36,J12,FR-1-H_26_36_2615,2615,"2014-12-03","2014-12-03 20:45:00",TREMBLAY x DUNKERQUE,FR_TFHB_93290,FR_DHBGL_59140,PALAIS DES SPORTS - TREMBLAY EN FRANCE,MOURAD BOUNOUARA,RICHARD THOBIE,JEAN-CLAUDE LELARGE,27,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-05/lnh-d1-2014-2015-j12-tremblay-dunkerque,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j12/tremblay/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2616,2616,"2014-12-11","2014-12-11 20:45:00",MONTPELLIER x DUNKERQUE,FR_MHB_34000,FR_DHBGL_59140,SUD DE FRANCE ARENA - PÉROLS,SAÏD BOUNOUARA,KHALID SAMI,MICHEL CAILLET,28,21,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-montpellier-dunkerque,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/montpellier/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2617,2617,"2014-12-10","2014-12-10 20:45:00",AIX x TOULOUSE,FR_PAUC_13100,FR_FTHB_31000,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,GÉRARD BARO,27,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-aix-toulouse,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/aix/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2618,2618,"2014-12-10","2014-12-10 20:00:00",CRETEIL x ISTRES,FR_USCHB_94000,FR_IPHB_13806,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,STEVANN PICHON,LAURENT REVERET,JEAN-CLAUDE LELARGE,24,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-creteil-istres,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/creteil/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2619,2619,"2014-12-10","2014-12-10 20:00:00",CHAMBERY x TREMBLAY,FR_CSMBHB_73000,FR_TFHB_93290,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,CLÉMENT BADER,LOÏC WEBER,THIERRY BOTTI,29,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-chambery-tremblay,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/chambery/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2620,2620,"2014-12-10","2014-12-10 20:00:00",NIMES x NANTES,FR_USAMNG_30918,FR_HBCN_44200,LE PARNASSE - NÎMES,THIERRY DENTZ,DENIS REIBEL,CYRIL ROLLAND,33,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-nimes-nantes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/nimes/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2621,2621,"2014-12-10","2014-12-10 20:00:00",SAINT-RAPHAEL x CESSON-RENNES,FR_SRVHB_83700,FR_CRMHB_35510,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,KARIM GASMI,RAOUF GASMI,ROGER BADALASSI,31,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-12/lnh-d1-2014-2015-j13-saint-raphael-cesson-rennes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/saint-raphael/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_37,J13,FR-1-H_26_37_2622,2622,"2014-12-12","2014-12-12 20:30:00",SELESTAT x PARIS,FR_SAHB_80262,FR_PSGHB_75016,RHÉNUS SPORT - STRASBOURG,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,THIERRY CARMAUX,29,43,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-13/lnh-d1-2014-2015-j12-selestat-paris,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j13/selestat/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2623,2623,"2014-12-18","2014-12-18 20:45:00",NANTES x PARIS,FR_HBCN_44200,FR_PSGHB_75016,HALLE XXL DE LA BEAUJOIRE - NANTES,SAÏD BOUNOUARA,KHALID SAMI,ROBERT DUJARDIN,26,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-nantes-paris,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/nantes/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2624,2624,"2014-12-17","2014-12-17 20:00:00",ISTRES x AIX,FR_IPHB_13806,FR_PAUC_13100,HALLE POLYVALENTE - ISTRES,MOURAD BOUNOUARA,RICHARD THOBIE,MICHEL CAILLET,28,35,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-istres-aix,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/istres/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2625,2625,"2014-12-17","2014-12-17 20:00:00",CESSON-RENNES x SELESTAT,FR_CRMHB_35510,FR_SAHB_80262,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,OLIVIER BUY,SÉBASTIEN DUCLOS,JEAN-CLAUDE LELARGE,27,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-cesson-rennes-selestat,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/cesson-rennes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2626,2626,"2014-12-17","2014-12-17 20:00:00",DUNKERQUE x CHAMBERY,FR_DHBGL_59140,FR_CSMBHB_73000,STADES DES FLANDRES - DUNKERQUE,STEVANN PICHON,LAURENT REVERET,CHRISTIAN LUX,17,21,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-dunkerque-chambery,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/dunkerque/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2627,2627,"2014-12-17","2014-12-17 20:00:00",NIMES x CRETEIL,FR_USAMNG_30918,FR_USCHB_94000,LE PARNASSE - NÎMES,KARIM GASMI,RAOUF GASMI,ROGER BADALASSI,27,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-nimes-creteil,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/nimes/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2628,2628,"2014-12-17","2014-12-17 20:45:00",TREMBLAY x SAINT-RAPHAEL,FR_TFHB_93290,FR_SRVHB_83700,PALAIS DES SPORTS - TREMBLAY EN FRANCE,THIERRY DENTZ,DENIS REIBEL,DENIS COQUIN,28,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-tremblay-st-raphael,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/tremblay/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_38,J14,FR-1-H_26_38_2629,2629,"2014-12-17","2014-12-17 20:30:00",TOULOUSE x MONTPELLIER,FR_FTHB_31000,FR_MHB_34000,PALAIS DES SPORTS A. BROUAT - TOULOUSE,CLÉMENT BADER,LOÏC WEBER,BORISLAV GOLIC,28,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2014-12-19/lnh-d1-2014-2015-j14-toulouse-montpellier,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j14/toulouse/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2630,2630,"2015-02-11","2015-02-11 20:30:00",NANTES x DUNKERQUE,FR_HBCN_44200,FR_DHBGL_59140,H ARENA - NANTES,DENIS REIBEL,THIERRY DENTZ,ALAIN DESSERTENNE,25,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-nantes-dunkerque,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/nantes/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2631,2631,"2015-02-11","2015-02-11 20:00:00",AIX x CESSON-RENNES,FR_PAUC_13100,FR_CRMHB_35510,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,XAVIER FIESCHI,SIEGFRIED CLAPSON,CYRIL ROLLAND,32,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-aix-cesson-rennes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/aix/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2632,2632,"2015-02-12","2015-02-12 20:45:00",CRETEIL x TOULOUSE,FR_USCHB_94000,FR_FTHB_31000,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,MOURAD BOUNOUARA,RICHARD THOBIE,CHRISTIAN LUX,31,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-creteil-toulouse,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/creteil/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2633,2633,"2015-02-11","2015-02-11 20:00:00",CHAMBERY x SELESTAT,FR_CSMBHB_73000,FR_SAHB_80262,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,30,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-chamberry-selestat,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/chambery/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2634,2634,"2015-02-11","2015-02-11 20:45:00",MONTPELLIER x SAINT-RAPHAEL,FR_MHB_34000,FR_SRVHB_83700,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,SAÏD BOUNOUARA,KHALID SAMI,GEORGES VICENT,32,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-montpellier-st-raphael,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/montpellier/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2635,2635,"2015-02-11","2015-02-11 20:30:00",PARIS x ISTRES,FR_PSGHB_75016,FR_IPHB_13806,SALLE PIERRE DE COUBERTIN - PARIS,PHILIPPE DUFFET,CHRISTOPHE KIOUS,VINCENT GUILLEMOT,41,20,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-paris-istre,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/paris/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_39,J15,FR-1-H_26_39_2636,2636,"2015-02-11","2015-02-11 20:30:00",TREMBLAY x NIMES,FR_TFHB_93290,FR_USAMNG_30918,PALAIS DES SPORTS - TREMBLAY EN FRANCE,CLÉMENT BADER,LOÏC WEBER,ROBERT DUJARDIN,32,38,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-13/lnh-d1-2014-2015-j15-tremblay-nimes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j15/tremblay/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2637,2637,"2015-02-18","2015-02-18 20:45:00",PARIS x CHAMBERY,FR_PSGHB_75016,FR_CSMBHB_73000,SALLE PIERRE DE COUBERTIN - PARIS,THIERRY DENTZ,DENIS REIBEL,JEAN LELONG,35,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/paris/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2638,2638,"2015-02-19","2015-02-19 20:45:00",CESSON-RENNES x TREMBLAY,FR_CRMHB_35510,FR_TFHB_93290,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,SAÏD BOUNOUARA,KHALID SAMI,YANNICK PETIT,25,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-cesson-rennes-tremblay,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/cesson-rennes/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2639,2639,"2015-02-18","2015-02-18 20:00:00",DUNKERQUE x AIX,FR_DHBGL_59140,FR_PAUC_13100,STADES DES FLANDRES - DUNKERQUE,CLÉMENT BADER,LOÏC WEBER,CHRISTIAN LELARGE,31,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-dunkerque-aix,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/dunkerque/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2640,2640,"2015-02-18","2015-02-18 20:00:00",ISTRES x NANTES,FR_IPHB_13806,FR_HBCN_44200,HALLE POLYVALENTE - ISTRES,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,GÉRARD BARO,29,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-istres-nantes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/istres/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2641,2641,"2015-02-18","2015-02-18 20:00:00",SAINT-RAPHAEL x CRETEIL,FR_SRVHB_83700,FR_USCHB_94000,"",JULIE BONAVENTURA,CHARLOTTE BONAVENTURA,NON RENSEIGNÉ,25,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-saint-raphael-creteil,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/saint-raphael/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2642,2642,"2015-02-18","2015-02-18 20:00:00",SELESTAT x MONTPELLIER,FR_SAHB_80262,FR_MHB_34000,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,XAVIER FIESCHI,SIEGFRIED CLAPSON,THIERRY CARMAUX,21,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-selestat-montpellier,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/selestat/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_40,J16,FR-1-H_26_40_2643,2643,"2015-02-18","2015-02-18 20:00:00",TOULOUSE x NIMES,FR_FTHB_31000,FR_USAMNG_30918,PALAIS DES SPORTS A. BROUAT - TOULOUSE,STEVANN PICHON,LAURENT REVERET,JEAN-PHILIPPE DUBEDOUT,26,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-02-20/lnh-d1-2014-2015-j16-toulouse-nimes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j16/toulouse/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2644,2644,"2015-03-04","2015-03-04 20:45:00",CHAMBERY x NANTES,FR_CSMBHB_73000,FR_HBCN_44200,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,25,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-chambery-nantes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/chambery/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2645,2645,"2015-03-04","2015-03-04 20:30:00",TOULOUSE x PARIS,FR_FTHB_31000,FR_PSGHB_75016,PALAIS DES SPORTS A. BROUAT - TOULOUSE,XAVIER FIESCHI,SIEGFRIED CLAPSON,CYRIL ROLLAND,29,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-toulouse-paris,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/toulouse/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2646,2646,"2015-03-04","2015-03-04 20:00:00",AIX x TREMBLAY,FR_PAUC_13100,FR_TFHB_93290,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,GEORGES VICENT,33,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-aix-tremblay,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/aix/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2647,2647,"2015-03-04","2015-03-04 20:00:00",NIMES x DUNKERQUE,FR_USAMNG_30918,FR_DHBGL_59140,LE PARNASSE - NÎMES,OLIVIER BUY,SÉBASTIEN DUCLOS,BORISLAV GOLIC,24,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-nimes-dunkerque,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/nimes/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2648,2648,"2015-03-04","2015-03-04 20:00:00",ISTRES x CRETEIL,FR_IPHB_13806,FR_USCHB_94000,HALLE POLYVALENTE - ISTRES,THIERRY DENTZ,DENIS REIBEL,MICHEL CAILLET,26,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-istres-creteil,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/istres/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2649,2649,"2015-03-05","2015-03-05 20:45:00",MONTPELLIER x CESSON-RENNES,FR_MHB_34000,FR_CRMHB_35510,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,CLÉMENT BADER,LOÏC WEBER,JEAN-YVES RENON,36,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-montpellier-cesson-rennes,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/montpellier/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_41,J17,FR-1-H_26_41_2650,2650,"2015-03-04","2015-03-04 20:00:00",SELESTAT x SAINT-RAPHAEL,FR_SAHB_80262,FR_SRVHB_83700,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,JOËL SEMIN,27,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-06/lnh-d1-2014-2015-j17-selestat-saint-raphael,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j17/selestat/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_26,FR-1-H_26_42,J18,FR-1-H_26_42_2651,2651,"2015-03-11","2015-03-11 20:30:00",NANTES x TOULOUSE,FR_HBCN_44200,FR_FTHB_31000,"",CLÉMENT BADER,LOÏC WEBER,NON RENSEIGNÉ,31,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2015-03-13/lnh-d1-2014-2015-j18-nantes-toulouse,https://www.lnh.fr/lidl-starligue/calendriers/20142015/d1m/j18/nantes/toulouse,"","2021-02-08 17:36:06",
