"CD_MATCH","id_tm_unique","Temps","CD_CLUB_TM","score_equipe_TM","score_autre_equipe_","indice_serie_avant_tm","diff_300s_avant_TM","diff_TM","diff_300s_apres_TM","evolution_score_avant","evolution_score","score_final_equipe_tm","score_final_autre_equipe","vainqueur_final"
"FR-1-H_26_49_2704",2031,"58:12","FR_SAHB_80262",26,32,-1,-6,-6,-6,0,0,27,33,"FR_IPHB_13806"
"FR-1-H_26_49_2705",2032,"19:28","FR_PSGHB_75016",10,6,-1,4,4,7,0,3,27,22,"FR_PSGHB_75016"
"FR-1-H_26_49_2705",2033,"47:59","FR_PSGHB_75016",23,17,0,6,6,5,0,-1,27,22,"FR_PSGHB_75016"
"FR-1-H_26_49_2706",2034,"10:01","FR_FTHB_31000",5,8,-2,-3,-3,-2,0,1,28,32,"FR_PAUC_13100"
"FR-1-H_26_49_2706",2035,"18:14","FR_PAUC_13100",11,11,-2,0,0,0,0,0,32,28,"FR_PAUC_13100"
"FR-1-H_26_49_2706",2036,"43:36","FR_FTHB_31000",20,22,-2,-2,-2,-3,0,-1,28,32,"FR_PAUC_13100"
"FR-1-H_26_49_2706",2037,"53:10","FR_FTHB_31000",24,28,-1,-4,-4,-2,0,2,28,32,"FR_PAUC_13100"
"FR-1-H_26_49_2706",2038,"57:48","FR_PAUC_13100",30,28,-1,2,2,4,0,2,32,28,"FR_PAUC_13100"
"FR-1-H_26_50_2707",2039,"10:35","FR_FTHB_31000",2,6,-3,-4,-4,-4,0,0,24,33,"FR_CSMBHB_73000"
"FR-1-H_26_50_2707",2040,"59:10","FR_CSMBHB_73000",33,24,-1,9,9,9,0,0,33,24,"FR_CSMBHB_73000"
"FR-1-H_26_50_2708",2041,"26:03","FR_HBCN_44200",16,15,-2,1,1,1,0,0,36,31,"FR_HBCN_44200"
"FR-1-H_26_50_2708",2042,"42:23","FR_PAUC_13100",21,25,-1,-4,-4,-5,0,-1,31,36,"FR_HBCN_44200"
"FR-1-H_26_50_2708",2043,"52:43","FR_HBCN_44200",31,27,0,4,4,5,0,1,36,31,"FR_HBCN_44200"
"FR-1-H_26_50_2708",2044,"59:42","FR_PAUC_13100",31,36,-1,-5,-5,-5,0,0,31,36,"FR_HBCN_44200"
"FR-1-H_26_50_2709",2045,"17:20","FR_CRMHB_35510",8,8,-1,0,0,0,0,0,29,27,"FR_CRMHB_35510"
"FR-1-H_26_50_2709",2046,"26:08","FR_USAMNG_30918",11,13,-2,-2,-2,-1,0,1,27,29,"FR_CRMHB_35510"
"FR-1-H_26_50_2709",2047,"37:21","FR_CRMHB_35510",17,17,-3,0,0,1,0,1,29,27,"FR_CRMHB_35510"
"FR-1-H_26_50_2709",2048,"45:20","FR_USAMNG_30918",21,23,-2,-2,-2,-2,0,0,27,29,"FR_CRMHB_35510"
"FR-1-H_26_50_2709",2049,"57:29","FR_CRMHB_35510",28,25,1,3,3,2,0,-1,29,27,"FR_CRMHB_35510"
"FR-1-H_26_50_2710",2050,"11:47","FR_IPHB_13806",6,9,-4,-3,-3,-7,0,-4,26,37,"FR_MHB_34000"
"FR-1-H_26_50_2710",2051,"23:13","FR_MHB_34000",17,8,-1,9,9,6,0,-3,37,26,"FR_MHB_34000"
"FR-1-H_26_50_2710",2052,"52:44","FR_MHB_34000",36,23,2,13,13,11,0,-2,37,26,"FR_MHB_34000"
"FR-1-H_26_50_2711",2053,"29:10","FR_DHBGL_59140",11,10,1,1,1,2,0,1,21,23,"FR_SRVHB_83700"
"FR-1-H_26_50_2711",2054,"41:58","FR_DHBGL_59140",14,15,-3,-1,-1,-2,0,-1,21,23,"FR_SRVHB_83700"
"FR-1-H_26_50_2711",2055,"53:43","FR_DHBGL_59140",19,20,-1,-1,-1,-1,0,0,21,23,"FR_SRVHB_83700"
"FR-1-H_26_50_2712",2056,"08:38","FR_SAHB_80262",3,7,0,-4,-4,-5,0,-1,28,29,"FR_USCHB_94000"
"FR-1-H_26_50_2712",2057,"26:50","FR_USCHB_94000",16,13,-2,3,3,1,0,-2,29,28,"FR_USCHB_94000"
"FR-1-H_26_50_2712",2058,"55:41","FR_SAHB_80262",27,28,1,-1,-1,-2,0,-1,28,29,"FR_USCHB_94000"
"FR-1-H_26_50_2712",2059,"59:20","FR_USCHB_94000",29,28,2,1,1,1,0,0,29,28,"FR_USCHB_94000"
"FR-1-H_26_50_2713",2060,"11:05","FR_TFHB_93290",4,7,-1,-3,-3,-2,0,1,20,35,"FR_PSGHB_75016"
"FR-1-H_26_50_2713",2061,"29:30","FR_PSGHB_75016",18,8,3,10,10,11,0,1,35,20,"FR_PSGHB_75016"
"FR-1-H_26_50_2713",2062,"46:43","FR_TFHB_93290",15,30,-3,-15,-15,-16,0,-1,20,35,"FR_PSGHB_75016"
"FR-1-H_26_50_2713",2063,"51:16","FR_TFHB_93290",16,32,-1,-16,-16,-17,0,-1,20,35,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2064,"18:49","FR_USAMNG_30918",9,13,-1,-4,-4,-3,0,1,32,36,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2065,"26:56","FR_PSGHB_75016",18,15,-1,3,3,5,0,2,36,32,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2066,"28:22","FR_USAMNG_30918",15,20,-2,-5,-5,-6,0,-1,32,36,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2067,"46:07","FR_USAMNG_30918",25,29,-2,-4,-4,-4,0,0,32,36,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2068,"51:34","FR_PSGHB_75016",33,29,-1,4,4,5,0,1,36,32,"FR_PSGHB_75016"
"FR-1-H_27_25_3004",2069,"57:36","FR_USAMNG_30918",30,36,-3,-6,-6,-4,0,2,32,36,"FR_PSGHB_75016"
"FR-1-H_27_25_3005",2070,"13:32","FR_PAUC_13100",7,10,-1,-3,-3,0,0,3,34,34,"Egalité"
"FR-1-H_27_25_3005",2071,"22:59","FR_HBCN_44200",13,15,-3,-2,-2,0,0,2,34,34,"Egalité"
"FR-1-H_27_25_3005",2072,"48:40","FR_PAUC_13100",28,28,-1,0,0,2,0,2,34,34,"Egalité"
"FR-1-H_27_25_3005",2073,"51:24","FR_HBCN_44200",29,31,-2,-2,-2,0,0,2,34,34,"Egalité"
"FR-1-H_27_25_3005",2074,"57:46","FR_HBCN_44200",33,33,-1,0,0,0,0,0,34,34,"Egalité"
"FR-1-H_27_25_3005",2075,"59:32","FR_PAUC_13100",34,34,1,0,0,0,0,0,34,34,"Egalité"
"FR-1-H_27_25_3006",2076,"27:59","FR_USCHB_94000",9,11,-3,-2,-2,-1,0,1,27,27,"Egalité"
"FR-1-H_27_25_3006",2077,"29:54","FR_CSMBHB_73000",12,11,-1,1,1,0,0,-1,27,27,"Egalité"
"FR-1-H_27_25_3006",2078,"52:37","FR_CSMBHB_73000",22,22,-2,0,0,0,0,0,27,27,"Egalité"
"FR-1-H_27_25_3006",2079,"59:00","FR_USCHB_94000",27,27,-1,0,0,0,0,0,27,27,"Egalité"
"FR-1-H_27_25_3007",2080,"15:50","FR_USIHB_94200",8,5,4,3,3,4,0,1,24,23,"FR_USIHB_94200"
"FR-1-H_27_25_3007",2081,"24:56","FR_TFHB_93290",9,12,1,-3,-3,-3,0,0,23,24,"FR_USIHB_94200"
"FR-1-H_27_25_3007",2082,"45:11","FR_USIHB_94200",19,18,-3,1,1,4,0,3,24,23,"FR_USIHB_94200"
"FR-1-H_27_25_3007",2083,"48:14","FR_TFHB_93290",18,22,-3,-4,-4,-4,0,0,23,24,"FR_USIHB_94200"
"FR-1-H_27_25_3007",2084,"51:47","FR_TFHB_93290",20,24,-1,-4,-4,-3,0,1,23,24,"FR_USIHB_94200"
"FR-1-H_27_25_3007",2085,"56:37","FR_USIHB_94200",24,21,-1,3,3,1,0,-2,24,23,"FR_USIHB_94200"
"FR-1-H_27_25_3008",2086,"09:03","FR_DHBGL_59140",1,2,-1,-1,-1,0,0,1,23,25,"FR_CRMHB_35510"
"FR-1-H_27_25_3008",2087,"24:24","FR_CRMHB_35510",10,7,-1,3,3,3,0,0,25,23,"FR_CRMHB_35510"
"FR-1-H_27_25_3008",2088,"37:38","FR_DHBGL_59140",13,18,-2,-5,-5,-3,0,2,23,25,"FR_CRMHB_35510"
"FR-1-H_27_25_3008",2089,"45:41","FR_CRMHB_35510",20,17,-1,3,3,3,0,0,25,23,"FR_CRMHB_35510"
"FR-1-H_27_25_3008",2090,"58:02","FR_CRMHB_35510",24,22,-1,2,2,2,0,0,25,23,"FR_CRMHB_35510"
"FR-1-H_27_25_3009",2091,"22:09","FR_FTHB_31000",9,11,-1,-2,-2,-1,0,1,26,28,"FR_SRVHB_83700"
"FR-1-H_27_25_3009",2092,"48:31","FR_FTHB_31000",22,23,-1,-1,-1,-1,0,0,26,28,"FR_SRVHB_83700"
"FR-1-H_27_25_3010",2093,"11:41","FR_MHB_34000",4,8,-3,-4,-4,-1,0,3,31,25,"FR_MHB_34000"
"FR-1-H_27_25_3010",2094,"15:35","FR_CCMHB_28000",8,7,-3,1,1,2,0,1,25,31,"FR_MHB_34000"
"FR-1-H_27_25_3010",2095,"36:39","FR_CCMHB_28000",13,18,-2,-5,-5,-4,0,1,25,31,"FR_MHB_34000"
"FR-1-H_27_25_3010",2096,"47:57","FR_CCMHB_28000",19,27,-4,-8,-8,-9,0,-1,25,31,"FR_MHB_34000"
"FR-1-H_27_25_3010",2097,"54:17","FR_MHB_34000",30,22,-2,8,8,7,0,-1,31,25,"FR_MHB_34000"
"FR-1-H_27_26_3011",2098,"02:04","FR_USCHB_94000",4,10,1,-6,-6,-5,0,1,29,40,"FR_HBCN_44200"
"FR-1-H_27_26_3011",2099,"23:00","FR_HBCN_44200",17,10,-1,7,7,5,0,-2,40,29,"FR_HBCN_44200"
"FR-1-H_27_26_3011",2100,"41:31","FR_HBCN_44200",27,20,1,7,7,8,0,1,40,29,"FR_HBCN_44200"
"FR-1-H_27_26_3011",2101,"51:49","FR_USCHB_94000",24,35,-1,-11,-11,-11,0,0,29,40,"FR_HBCN_44200"
"FR-1-H_27_26_3012",2102,"23:09","FR_CSMBHB_73000",9,8,-2,1,1,2,0,1,27,30,"FR_USAMNG_30918"
"FR-1-H_27_26_3012",2103,"25:40","FR_USAMNG_30918",9,12,-2,-3,-3,-2,0,1,30,27,"FR_USAMNG_30918"
"FR-1-H_27_26_3012",2104,"41:18","FR_CSMBHB_73000",17,19,-3,-2,-2,-2,0,0,27,30,"FR_USAMNG_30918"
"FR-1-H_27_26_3012",2105,"47:13","FR_USAMNG_30918",21,20,-2,1,1,2,0,1,30,27,"FR_USAMNG_30918"
"FR-1-H_27_26_3012",2106,"54:26","FR_CSMBHB_73000",24,28,-2,-4,-4,-3,0,1,27,30,"FR_USAMNG_30918"
"FR-1-H_27_26_3013",2107,"14:41","FR_USIHB_94200",4,7,-5,-3,-3,-3,0,0,27,33,"FR_PSGHB_75016"
"FR-1-H_27_26_3013",2108,"19:44","FR_PSGHB_75016",9,6,-1,3,3,4,0,1,33,27,"FR_PSGHB_75016"
"FR-1-H_27_26_3013",2109,"41:54","FR_PSGHB_75016",22,18,1,4,4,7,0,3,33,27,"FR_PSGHB_75016"
"FR-1-H_27_26_3013",2110,"50:39","FR_USIHB_94200",21,28,-1,-7,-7,-6,0,1,27,33,"FR_PSGHB_75016"
"FR-1-H_27_26_3014",2111,"27:17","FR_TFHB_93290",12,9,-2,3,3,1,0,-2,21,26,"FR_SRVHB_83700"
"FR-1-H_27_26_3014",2112,"39:24","FR_TFHB_93290",13,17,-4,-4,-4,-3,0,1,21,26,"FR_SRVHB_83700"
"FR-1-H_27_26_3014",2113,"52:38","FR_TFHB_93290",17,22,-2,-5,-5,-5,0,0,21,26,"FR_SRVHB_83700"
"FR-1-H_27_26_3015",2114,"17:27","FR_FTHB_31000",11,10,-2,1,1,1,0,0,30,30,"Egalité"
"FR-1-H_27_26_3015",2115,"25:54","FR_PAUC_13100",12,15,-2,-3,-3,-2,0,1,30,30,"Egalité"
"FR-1-H_27_26_3015",2116,"41:43","FR_FTHB_31000",22,20,-3,2,2,1,0,-1,30,30,"Egalité"
"FR-1-H_27_26_3015",2117,"53:43","FR_PAUC_13100",26,27,-1,-1,-1,-1,0,0,30,30,"Egalité"
"FR-1-H_27_26_3015",2118,"59:31","FR_FTHB_31000",30,30,-1,0,0,0,0,0,30,30,"Egalité"
"FR-1-H_27_26_3016",2119,"26:11","FR_CRMHB_35510",10,10,-2,0,0,1,0,1,25,23,"FR_CRMHB_35510"
"FR-1-H_27_26_3016",2120,"53:09","FR_CRMHB_35510",21,22,-2,-1,-1,1,0,2,25,23,"FR_CRMHB_35510"
"FR-1-H_27_26_3016",2121,"59:03","FR_CRMHB_35510",24,23,1,1,1,2,0,1,25,23,"FR_CRMHB_35510"
"FR-1-H_27_26_3017",2122,"20:37","FR_MHB_34000",10,12,-1,-2,-2,-3,0,-1,26,30,"FR_DHBGL_59140"
"FR-1-H_27_26_3017",2123,"28:34","FR_DHBGL_59140",15,12,-1,3,3,4,0,1,30,26,"FR_DHBGL_59140"
"FR-1-H_27_26_3017",2124,"49:45","FR_MHB_34000",22,26,-2,-4,-4,-4,0,0,26,30,"FR_DHBGL_59140"
"FR-1-H_27_26_3017",2125,"54:04","FR_DHBGL_59140",28,24,1,4,4,3,0,-1,30,26,"FR_DHBGL_59140"
"FR-1-H_27_26_3017",2126,"58:22","FR_MHB_34000",26,29,-1,-3,-3,-4,0,-1,26,30,"FR_DHBGL_59140"
"FR-1-H_27_27_3018",2127,"24:15","FR_HBCN_44200",11,14,-2,-3,-3,-3,0,0,29,34,"FR_CSMBHB_73000"
"FR-1-H_27_27_3018",2128,"26:37","FR_CSMBHB_73000",14,11,0,3,3,6,0,3,34,29,"FR_CSMBHB_73000"
"FR-1-H_27_27_3018",2129,"41:25","FR_HBCN_44200",19,27,-2,-8,-8,-5,0,3,29,34,"FR_CSMBHB_73000"
"FR-1-H_27_27_3018",2130,"43:16","FR_CSMBHB_73000",27,22,-3,5,5,9,0,4,34,29,"FR_CSMBHB_73000"
"FR-1-H_27_27_3018",2131,"48:57","FR_HBCN_44200",22,31,-4,-9,-9,-8,0,1,29,34,"FR_CSMBHB_73000"
"FR-1-H_27_27_3019",2132,"25:52","FR_PSGHB_75016",18,11,-1,7,7,6,0,-1,34,27,"FR_PSGHB_75016"
"FR-1-H_27_27_3020",2133,"27:40","FR_MHB_34000",17,11,-1,6,6,6,0,0,36,29,"FR_MHB_34000"
"FR-1-H_27_27_3020",2134,"50:23","FR_CRMHB_35510",23,31,-2,-8,-8,-7,0,1,29,36,"FR_MHB_34000"
"FR-1-H_27_27_3020",2135,"54:36","FR_MHB_34000",33,26,-1,7,7,8,0,1,36,29,"FR_MHB_34000"
"FR-1-H_27_27_3021",2136,"15:01","FR_PAUC_13100",4,5,-1,-1,-1,-1,0,0,29,31,"FR_USCHB_94000"
"FR-1-H_27_27_3021",2137,"21:50","FR_USCHB_94000",9,10,-2,-1,-1,-1,0,0,31,29,"FR_USCHB_94000"
"FR-1-H_27_27_3021",2138,"48:49","FR_PAUC_13100",24,27,-5,-3,-3,-3,0,0,29,31,"FR_USCHB_94000"
"FR-1-H_27_27_3021",2139,"54:56","FR_USCHB_94000",29,27,-3,2,2,3,0,1,31,29,"FR_USCHB_94000"
"FR-1-H_27_27_3021",2140,"59:04","FR_PAUC_13100",28,31,-2,-3,-3,-2,0,1,29,31,"FR_USCHB_94000"
"FR-1-H_27_27_3022",2141,"28:41","FR_USIHB_94200",18,18,-1,0,0,-1,0,-1,35,36,"FR_USAMNG_30918"
"FR-1-H_27_27_3022",2142,"39:39","FR_USIHB_94200",24,28,-3,-4,-4,-4,0,0,35,36,"FR_USAMNG_30918"
"FR-1-H_27_27_3022",2143,"47:47","FR_USAMNG_30918",31,27,1,4,4,4,0,0,36,35,"FR_USAMNG_30918"
"FR-1-H_27_27_3022",2144,"57:12","FR_USAMNG_30918",36,33,1,3,3,2,0,-1,36,35,"FR_USAMNG_30918"
"FR-1-H_27_27_3022",2145,"58:46","FR_USAMNG_30918",36,34,-1,2,2,1,0,-1,36,35,"FR_USAMNG_30918"
"FR-1-H_27_27_3023",2146,"24:12","FR_DHBGL_59140",9,8,-3,1,1,1,0,0,24,25,"FR_TFHB_93290"
"FR-1-H_27_27_3023",2147,"27:50","FR_TFHB_93290",10,11,-1,-1,-1,-1,0,0,25,24,"FR_TFHB_93290"
"FR-1-H_27_27_3023",2148,"37:35","FR_DHBGL_59140",13,15,-1,-2,-2,-2,0,0,24,25,"FR_TFHB_93290"
"FR-1-H_27_27_3023",2149,"49:55","FR_TFHB_93290",21,16,-2,5,5,4,0,-1,25,24,"FR_TFHB_93290"
"FR-1-H_27_27_3023",2150,"59:10","FR_TFHB_93290",25,24,-3,1,1,1,0,0,25,24,"FR_TFHB_93290"
"FR-1-H_27_27_3023",2151,"59:49","FR_DHBGL_59140",24,25,0,-1,-1,-1,0,0,24,25,"FR_TFHB_93290"
"FR-1-H_27_27_3024",2152,"13:10","FR_CCMHB_28000",5,9,-2,-4,-4,-3,0,1,22,29,"FR_FTHB_31000"
"FR-1-H_27_27_3024",2153,"25:03","FR_FTHB_31000",13,11,-1,2,2,3,0,1,29,22,"FR_FTHB_31000"
"FR-1-H_27_27_3024",2154,"40:03","FR_CCMHB_28000",14,20,-2,-6,-6,-7,0,-1,22,29,"FR_FTHB_31000"
"FR-1-H_27_28_3025",2155,"05:36","FR_HBCN_44200",0,4,-4,-4,-4,-5,0,-1,29,32,"FR_CRMHB_35510"
"FR-1-H_27_28_3025",2156,"18:24","FR_CRMHB_35510",11,6,-1,5,5,3,0,-2,32,29,"FR_CRMHB_35510"
"FR-1-H_27_28_3025",2157,"41:38","FR_HBCN_44200",19,24,-3,-5,-5,-3,0,2,29,32,"FR_CRMHB_35510"
"FR-1-H_27_28_3025",2158,"48:27","FR_HBCN_44200",22,27,-3,-5,-5,-3,0,2,29,32,"FR_CRMHB_35510"
"FR-1-H_27_28_3025",2159,"51:53","FR_CRMHB_35510",27,24,-2,3,3,2,0,-1,32,29,"FR_CRMHB_35510"
"FR-1-H_27_28_3025",2160,"59:13","FR_CRMHB_35510",31,29,-1,2,2,3,0,1,32,29,"FR_CRMHB_35510"
"FR-1-H_27_28_3026",2161,"15:43","FR_TFHB_93290",7,7,-3,0,0,-2,0,-2,26,27,"FR_PAUC_13100"
"FR-1-H_27_28_3026",2162,"23:24","FR_PAUC_13100",12,12,-2,0,0,-2,0,-2,27,26,"FR_PAUC_13100"
"FR-1-H_27_28_3026",2163,"45:45","FR_TFHB_93290",22,22,-3,0,0,1,0,1,26,27,"FR_PAUC_13100"
"FR-1-H_27_28_3026",2164,"53:47","FR_PAUC_13100",24,24,1,0,0,0,0,0,27,26,"FR_PAUC_13100"
"FR-1-H_27_28_3026",2165,"59:29","FR_PAUC_13100",26,26,1,0,0,1,0,1,27,26,"FR_PAUC_13100"
"FR-1-H_27_28_3026",2166,"59:42","FR_TFHB_93290",26,27,-1,-1,-1,-1,0,0,26,27,"FR_PAUC_13100"
"FR-1-H_27_28_3027",2167,"15:06","FR_USCHB_94000",6,6,-2,0,0,0,0,0,25,23,"FR_USCHB_94000"
"FR-1-H_27_28_3027",2168,"21:42","FR_DHBGL_59140",8,8,-1,0,0,0,0,0,23,25,"FR_USCHB_94000"
"FR-1-H_27_28_3027",2169,"42:55","FR_DHBGL_59140",16,16,-2,0,0,-1,0,-1,23,25,"FR_USCHB_94000"
"FR-1-H_27_28_3027",2170,"49:14","FR_USCHB_94000",18,17,2,1,1,5,0,4,25,23,"FR_USCHB_94000"
"FR-1-H_27_28_3027",2171,"56:42","FR_DHBGL_59140",19,23,1,-4,-4,-2,0,2,23,25,"FR_USCHB_94000"
"FR-1-H_27_28_3027",2172,"59:37","FR_USCHB_94000",25,23,-3,2,2,2,0,0,25,23,"FR_USCHB_94000"
"FR-1-H_27_28_3028",2173,"16:16","FR_USIHB_94200",4,9,-2,-5,-5,-6,0,-1,23,31,"FR_SRVHB_83700"
"FR-1-H_27_28_3028",2174,"45:48","FR_USIHB_94200",17,24,-3,-7,-7,-5,0,2,23,31,"FR_SRVHB_83700"
"FR-1-H_27_28_3028",2175,"54:32","FR_USIHB_94200",21,29,-3,-8,-8,-8,0,0,23,31,"FR_SRVHB_83700"
"FR-1-H_27_28_3029",2176,"12:12","FR_FTHB_31000",7,6,-1,1,1,1,0,0,28,32,"FR_USAMNG_30918"
"FR-1-H_27_28_3029",2177,"26:37","FR_USAMNG_30918",14,14,-1,0,0,-1,0,-1,32,28,"FR_USAMNG_30918"
"FR-1-H_27_28_3029",2178,"47:33","FR_USAMNG_30918",24,23,1,1,1,2,0,1,32,28,"FR_USAMNG_30918"
"FR-1-H_27_28_3029",2179,"52:32","FR_FTHB_31000",25,27,-1,-2,-2,-3,0,-1,28,32,"FR_USAMNG_30918"
"FR-1-H_27_28_3029",2180,"57:09","FR_USAMNG_30918",29,26,-1,3,3,4,0,1,32,28,"FR_USAMNG_30918"
"FR-1-H_27_28_3030",2181,"28:51","FR_PSGHB_75016",17,10,-1,7,7,7,0,0,32,20,"FR_PSGHB_75016"
"FR-1-H_27_28_3030",2182,"37:42","FR_CCMHB_28000",12,20,-1,-8,-8,-9,0,-1,20,32,"FR_PSGHB_75016"
"FR-1-H_27_28_3030",2183,"43:27","FR_CCMHB_28000",13,23,-3,-10,-10,-10,0,0,20,32,"FR_PSGHB_75016"
"FR-1-H_27_28_3031",2184,"22:46","FR_MHB_34000",12,5,2,7,7,9,0,2,35,25,"FR_MHB_34000"
"FR-1-H_27_28_3031",2185,"35:14","FR_CSMBHB_73000",9,22,-2,-13,-13,-12,0,1,25,35,"FR_MHB_34000"
"FR-1-H_27_28_3031",2186,"47:02","FR_CSMBHB_73000",15,28,-1,-13,-13,-13,0,0,25,35,"FR_MHB_34000"
"FR-1-H_27_28_3031",2187,"50:37","FR_MHB_34000",30,17,-1,13,13,11,0,-2,35,25,"FR_MHB_34000"
"FR-1-H_27_28_3031",2188,"54:18","FR_MHB_34000",31,20,-3,11,11,11,0,0,35,25,"FR_MHB_34000"
"FR-1-H_27_29_3032",2189,"16:50","FR_PSGHB_75016",10,10,-2,0,0,0,0,0,35,27,"FR_PSGHB_75016"
"FR-1-H_27_29_3032",2190,"29:07","FR_CSMBHB_73000",15,16,-3,-1,-1,-1,0,0,27,35,"FR_PSGHB_75016"
"FR-1-H_27_29_3032",2191,"44:28","FR_CSMBHB_73000",19,23,-1,-4,-4,-7,0,-3,27,35,"FR_PSGHB_75016"
"FR-1-H_27_29_3032",2192,"49:26","FR_CSMBHB_73000",20,27,-2,-7,-7,-7,0,0,27,35,"FR_PSGHB_75016"
"FR-1-H_27_29_3033",2193,"19:08","FR_HBCN_44200",6,10,-2,-4,-4,-3,0,1,23,27,"FR_SRVHB_83700"
"FR-1-H_27_29_3033",2194,"36:41","FR_HBCN_44200",10,16,-3,-6,-6,-5,0,1,23,27,"FR_SRVHB_83700"
"FR-1-H_27_29_3033",2195,"56:33","FR_HBCN_44200",21,25,0,-4,-4,-4,0,0,23,27,"FR_SRVHB_83700"
"FR-1-H_27_29_3034",2196,"19:25","FR_PAUC_13100",9,11,-1,-2,-2,-3,0,-1,30,37,"FR_MHB_34000"
"FR-1-H_27_29_3034",2197,"26:30","FR_MHB_34000",15,14,-2,1,1,2,0,1,37,30,"FR_MHB_34000"
"FR-1-H_27_29_3034",2198,"45:23","FR_PAUC_13100",24,27,-2,-3,-3,-5,0,-2,30,37,"FR_MHB_34000"
"FR-1-H_27_29_3034",2199,"56:04","FR_MHB_34000",34,27,1,7,7,7,0,0,37,30,"FR_MHB_34000"
"FR-1-H_27_29_3035",2200,"17:15","FR_USAMNG_30918",6,9,-3,-3,-3,-1,0,2,30,30,"Egalité"
"FR-1-H_27_29_3035",2201,"25:13","FR_USCHB_94000",13,13,-2,0,0,-2,0,-2,30,30,"Egalité"
"FR-1-H_27_29_3035",2202,"45:53","FR_USAMNG_30918",21,22,-1,-1,-1,-2,0,-1,30,30,"Egalité"
"FR-1-H_27_29_3035",2203,"48:43","FR_USCHB_94000",24,22,1,2,2,0,0,-2,30,30,"Egalité"
"FR-1-H_27_29_3035",2204,"58:50","FR_USCHB_94000",29,30,-1,-1,-1,0,0,1,30,30,"Egalité"
"FR-1-H_27_29_3035",2205,"59:28","FR_USAMNG_30918",30,30,-1,0,0,0,0,0,30,30,"Egalité"
"FR-1-H_27_29_3036",2206,"19:59","FR_TFHB_93290",3,8,-2,-5,-5,-5,0,0,24,27,"FR_CRMHB_35510"
"FR-1-H_27_29_3036",2207,"29:43","FR_CRMHB_35510",14,8,-1,6,6,5,0,-1,27,24,"FR_CRMHB_35510"
"FR-1-H_27_29_3036",2208,"38:52","FR_CRMHB_35510",17,12,-1,5,5,6,0,1,27,24,"FR_CRMHB_35510"
"FR-1-H_27_29_3036",2209,"40:39","FR_TFHB_93290",12,18,-1,-6,-6,-7,0,-1,24,27,"FR_CRMHB_35510"
"FR-1-H_27_29_3036",2210,"45:02","FR_TFHB_93290",14,21,-1,-7,-7,-6,0,1,24,27,"FR_CRMHB_35510"
"FR-1-H_27_29_3036",2211,"51:49","FR_CRMHB_35510",24,20,1,4,4,5,0,1,27,24,"FR_CRMHB_35510"
"FR-1-H_27_29_3037",2212,"19:48","FR_DHBGL_59140",6,10,-2,-4,-4,-1,0,3,28,27,"FR_DHBGL_59140"
"FR-1-H_27_29_3037",2213,"23:29","FR_FTHB_31000",11,10,-1,1,1,0,0,-1,27,28,"FR_DHBGL_59140"
"FR-1-H_27_29_3037",2214,"45:33","FR_DHBGL_59140",21,20,-1,1,1,2,0,1,28,27,"FR_DHBGL_59140"
"FR-1-H_27_29_3037",2215,"54:33","FR_FTHB_31000",23,26,-2,-3,-3,-2,0,1,27,28,"FR_DHBGL_59140"
"FR-1-H_27_29_3037",2216,"56:35","FR_DHBGL_59140",26,23,-2,3,3,1,0,-2,28,27,"FR_DHBGL_59140"
"FR-1-H_27_29_3037",2217,"59:46","FR_FTHB_31000",27,28,-1,-1,-1,-1,0,0,27,28,"FR_DHBGL_59140"
"FR-1-H_27_29_3038",2218,"08:25","FR_USIHB_94200",1,6,-2,-5,-5,-5,0,0,34,29,"FR_USIHB_94200"
"FR-1-H_27_29_3038",2219,"23:13","FR_CCMHB_28000",13,8,2,5,5,3,0,-2,29,34,"FR_USIHB_94200"
"FR-1-H_27_29_3038",2220,"37:58","FR_CCMHB_28000",19,19,-3,0,0,-2,0,-2,29,34,"FR_USIHB_94200"
"FR-1-H_27_29_3038",2221,"40:16","FR_CCMHB_28000",19,21,-2,-2,-2,-2,0,0,29,34,"FR_USIHB_94200"
"FR-1-H_27_29_3038",2222,"52:02","FR_USIHB_94200",29,26,-1,3,3,4,0,1,34,29,"FR_USIHB_94200"
"FR-1-H_27_29_3038",2223,"56:51","FR_USIHB_94200",32,28,-1,4,4,5,0,1,34,29,"FR_USIHB_94200"
"FR-1-H_27_30_3039",2224,"14:08","FR_PAUC_13100",5,10,-2,-5,-5,-6,0,-1,25,35,"FR_PSGHB_75016"
"FR-1-H_27_30_3039",2225,"43:48","FR_PAUC_13100",18,26,-1,-8,-8,-7,0,1,25,35,"FR_PSGHB_75016"
"FR-1-H_27_30_3039",2226,"51:45","FR_PAUC_13100",23,31,-2,-8,-8,-8,0,0,25,35,"FR_PSGHB_75016"
"FR-1-H_27_30_3040",2227,"14:40","FR_TFHB_93290",6,8,-1,-2,-2,-4,0,-2,24,30,"FR_USCHB_94000"
"FR-1-H_27_30_3040",2228,"29:02","FR_USCHB_94000",15,9,1,6,6,7,0,1,30,24,"FR_USCHB_94000"
